organization_code_iata,organization_code_icao,period_start_date,period_end_date,accounting_period,passenger_load_factor_pct
JL,JAL,2017-07-01,2017-07-31,Month 7,76.7106579186297
JL,JAL,2017-08-01,2017-08-31,Month 8,81.2801585477941
JL,JAL,2017-09-01,2017-09-30,Month 9,81.0987721198989
JL,JAL,2017-10-01,2017-10-31,Month 10,80.5240504856628
JL,JAL,2017-11-01,2017-11-30,Month 11,80.5403856017862
JL,JAL,2017-12-01,2017-12-31,Month 12,73.4938886636158
TY,TPC,2018-09-01,2018-09-30,Month 9,66.0953177257525
TY,TPC,2018-10-01,2018-10-31,Month 10,72.4849777088583
TY,TPC,2018-11-01,2018-11-30,Month 11,67.3664378953035
TY,TPC,2018-12-01,2018-12-31,Month 12,69.5316214931051
HZ,SHU,2017-02-01,2017-02-28,Month 2,67.0201376039247
HZ,SHU,2017-03-01,2017-03-31,Month 3,66.7400113630127
HZ,SHU,2017-04-01,2017-04-30,Month 4,65.5232977710127
HZ,SHU,2017-05-01,2017-05-31,Month 5,66.0
HZ,SHU,2017-06-01,2017-06-30,Month 6,73.5529960027369
HZ,SHU,2017-07-01,2017-07-31,Month 7,82.2058975363944
HZ,SHU,2017-08-01,2017-08-31,Month 8,86.7686948837642
HZ,SHU,2017-09-01,2017-09-30,Month 9,77.4861620962022
HZ,SHU,2017-10-01,2017-10-31,Month 10,71.2090650476072
HZ,SHU,2017-11-01,2017-11-30,Month 11,71.6313702396399
HZ,SHU,2017-12-01,2017-12-31,Month 12,71.4927799217613
HZ,SHU,2018-01-01,2018-01-31,Month 1,66.8
HZ,SHU,2018-02-01,2018-02-28,Month 2,70.7648180449585
HZ,SHU,2018-03-01,2018-03-31,Month 3,71.4832352060552
HZ,SHU,2018-04-01,2018-04-30,Month 4,66.2934370882892
HZ,SHU,2018-05-01,2018-05-31,Month 5,66.9930678316363
HZ,SHU,2018-06-01,2018-06-30,Month 6,79.7241671528286
HZ,SHU,2018-07-01,2018-07-31,Month 7,87.295075332066
HZ,SHU,2018-08-01,2018-08-31,Month 8,89.281102320059
HZ,SHU,2018-09-01,2018-09-30,Month 9,81.5416790518451
HZ,SHU,2018-10-01,2018-10-31,Month 10,72.5427781301484
HZ,SHU,2018-11-01,2018-11-30,Month 11,71.0698819559162
HZ,SHU,2018-12-01,2018-12-31,Month 12,67.8677590628395
OS,AUA,2017-02-01,2017-02-28,Month 2,66.8869795109055
OS,AUA,2017-03-01,2017-03-31,Month 3,69.1903259726604
OS,AUA,2017-04-01,2017-04-30,Month 4,79.2219274977896
OS,AUA,2017-05-01,2017-05-31,Month 5,74.0786240786241
OS,AUA,2017-06-01,2017-06-30,Month 6,78.5001994415636
OS,AUA,2017-07-01,2017-07-31,Month 7,85.2549889135255
OS,AUA,2017-08-01,2017-08-31,Month 8,84.1234010534236
OS,AUA,2017-09-01,2017-09-30,Month 9,80.7431082700759
OS,AUA,2017-10-01,2017-10-31,Month 10,77.7827248441674
OS,AUA,2017-11-01,2017-11-30,Month 11,72.9759299781182
OS,AUA,2017-12-01,2017-12-31,Month 12,73.6928104575163
OS,AUA,2018-01-01,2018-01-31,Month 1,69.7495605403357
OS,AUA,2018-02-01,2018-02-28,Month 2,72.6623923577735
OS,AUA,2018-03-01,2018-03-31,Month 3,74.9738532870011
OS,AUA,2018-04-01,2018-04-30,Month 4,77.3783301479362
OS,AUA,2018-05-01,2018-05-31,Month 5,75.0791476205697
OS,AUA,2018-06-01,2018-06-30,Month 6,81.552279264581
OS,AUA,2018-07-01,2018-07-31,Month 7,85.4713728628566
OS,AUA,2018-08-01,2018-08-31,Month 8,86.3725929386809
OS,AUA,2018-09-01,2018-09-30,Month 9,84.977199299203
OS,AUA,2018-10-01,2018-10-31,Month 10,82.0208031851261
OS,AUA,2018-11-01,2018-11-30,Month 11,76.435182683234
OS,AUA,2018-12-01,2018-12-31,Month 12,75.2136195318221
AS,ASA,2017-05-01,2017-05-31,Month 5,87.0320016732901
AS,ASA,2017-06-01,2017-06-30,Month 6,87.7402387214242
AS,ASA,2017-07-01,2017-07-31,Month 7,87.4439461883408
AS,ASA,2017-08-01,2017-08-31,Month 8,86.4144285434228
AS,ASA,2017-09-01,2017-09-30,Month 9,83.2238282961016
AS,ASA,2017-10-01,2017-10-31,Month 10,84.1663166736665
AS,ASA,2017-11-01,2017-11-30,Month 11,84.6767422334173
AS,ASA,2017-12-01,2017-12-31,Month 12,82.6329416450906
AS,ASA,2018-01-01,2018-01-31,Month 1,76.3842281879195
AS,ASA,2018-02-01,2018-02-28,Month 2,79.6777905638665
AS,ASA,2018-03-01,2018-03-31,Month 3,85.3761283851555
J2,AHY,2017-02-01,2017-02-28,Month 2,63.5108057180569
J2,AHY,2017-03-01,2017-03-31,Month 3,63.4370687007048
J2,AHY,2017-04-01,2017-04-30,Month 4,70.6381561355032
J2,AHY,2017-05-01,2017-05-31,Month 5,69.1473796512008
J2,AHY,2017-06-01,2017-06-30,Month 6,69.8133030079378
J2,AHY,2017-07-01,2017-07-31,Month 7,82.3502146687861
J2,AHY,2017-08-01,2017-08-31,Month 8,83.9565357278657
J2,AHY,2017-09-01,2017-09-30,Month 9,74.6012828291584
J2,AHY,2017-10-01,2017-10-31,Month 10,60.2339789861667
J2,AHY,2017-11-01,2017-11-30,Month 11,60.8233388513717
J2,AHY,2017-12-01,2017-12-31,Month 12,66.0662086351518
J2,AHY,2018-01-01,2018-01-31,Month 1,66.6023116982091
J2,AHY,2018-02-01,2018-02-28,Month 2,67.9803476496807
J2,AHY,2018-03-01,2018-03-31,Month 3,66.0248746646374
J2,AHY,2018-04-01,2018-04-30,Month 4,71.3210335095492
J2,AHY,2018-05-01,2018-05-31,Month 5,68.1567503007651
J2,AHY,2018-06-01,2018-06-30,Month 6,72.8669610395885
J2,AHY,2018-07-01,2018-07-31,Month 7,80.8644012356896
J2,AHY,2018-08-01,2018-08-31,Month 8,83.6940486665887
J2,AHY,2018-09-01,2018-09-30,Month 9,75.4210850065644
J2,AHY,2018-10-01,2018-10-31,Month 10,65.8714487020048
J2,AHY,2018-11-01,2018-11-30,Month 11,66.5083217839088
J2,AHY,2018-12-01,2018-12-31,Month 12,66.5070319516328
S4,RZO,2017-02-01,2017-02-28,Month 2,66.6754753096119
S4,RZO,2017-03-01,2017-03-31,Month 3,76.1420493151916
S4,RZO,2017-04-01,2017-04-30,Month 4,75.668206683484
S4,RZO,2017-05-01,2017-05-31,Month 5,71.626439342754
S4,RZO,2018-06-01,2018-06-30,Month 6,70.5576616292434
S4,RZO,2018-07-01,2018-07-31,Month 7,85.1515151515152
S4,RZO,2018-08-01,2018-08-31,Month 8,87.4617737003058
S4,RZO,2018-09-01,2018-09-30,Month 9,75.4325259515571
QU,UTN,2018-01-01,2018-01-31,Month 1,98.3607146708847
QU,UTN,2018-02-01,2018-02-28,Month 2,97.9875673640219
QU,UTN,2018-03-01,2018-03-31,Month 3,97.1598857921479
QU,UTN,2018-04-01,2018-04-30,Month 4,95.9754280791184
QU,UTN,2018-05-01,2018-05-31,Month 5,93.5707817687896
QU,UTN,2018-06-01,2018-06-30,Month 6,95.260964549944
QU,UTN,2018-07-01,2018-07-31,Month 7,97.623021362146
QU,UTN,2018-08-01,2018-08-31,Month 8,98.3381744631669
QU,UTN,2018-09-01,2018-09-30,Month 9,98.3911657689957
QU,UTN,2018-10-01,2018-10-31,Month 10,93.420489320881
QU,UTN,2018-11-01,2018-11-30,Month 11,99.9924038919695
QU,UTN,2018-12-01,2018-12-31,Month 12,91.4301191217492
CJ,CFE,2017-02-01,2017-02-28,Month 2,66.6203862198385
CJ,CFE,2017-03-01,2017-03-31,Month 3,68.8373904576436
CJ,CFE,2017-04-01,2017-04-30,Month 4,71.6560246513549
CJ,CFE,2017-05-01,2017-05-31,Month 5,69.8218656773503
CJ,CFE,2017-06-01,2017-06-30,Month 6,75.486058865538
CJ,CFE,2017-07-01,2017-07-31,Month 7,78.3238080784739
CJ,CFE,2017-08-01,2017-08-31,Month 8,78.9821458133006
CJ,CFE,2017-09-01,2017-09-30,Month 9,79.500016019993
CJ,CFE,2017-10-01,2017-10-31,Month 10,74.5743059386776
CJ,CFE,2017-11-01,2017-11-30,Month 11,72.1914778977617
CJ,CFE,2017-12-01,2017-12-31,Month 12,72.0045582093878
CJ,CFE,2018-01-01,2018-01-31,Month 1,64.7706227218572
CJ,CFE,2018-02-01,2018-02-28,Month 2,68.6686020958153
CJ,CFE,2018-03-01,2018-03-31,Month 3,72.5071024578414
CJ,CFE,2018-04-01,2018-04-30,Month 4,70.2598172063067
CJ,CFE,2018-05-01,2018-05-31,Month 5,74.3665046309487
CJ,CFE,2018-06-01,2018-06-30,Month 6,80.0058157850098
CJ,CFE,2018-07-01,2018-07-31,Month 7,83.0547090266486
CJ,CFE,2018-08-01,2018-08-31,Month 8,81.855136614993
CJ,CFE,2018-09-01,2018-09-30,Month 9,78.4010665416508
CJ,CFE,2018-10-01,2018-10-31,Month 10,73.4828501539756
CJ,CFE,2018-11-01,2018-11-30,Month 11,72.4391243416626
CJ,CFE,2018-12-01,2018-12-31,Month 12,69.1114896235068
AS,ASA,2017-02-01,2017-02-28,Month 2,80.3980099502487
AS,ASA,2017-03-01,2017-03-31,Month 3,85.8630952380952
AS,ASA,2017-04-01,2017-04-30,Month 4,87.1967071057192
TX,FWI,2017-02-01,2017-02-28,Month 2,85.028743636372
TX,FWI,2017-03-01,2017-03-31,Month 3,88.1723291748632
TX,FWI,2017-04-01,2017-04-30,Month 4,88.3898481630528
TX,FWI,2017-05-01,2017-05-31,Month 5,79.1079174055297
TX,FWI,2017-06-01,2017-06-30,Month 6,81.4740063199951
AS,ASA,2018-04-01,2018-04-30,Month 4,84.7720855183542
AS,ASA,2018-05-01,2018-05-31,Month 5,85.7950116913484
AS,ASA,2018-06-01,2018-06-30,Month 6,88.7670705904982
AS,ASA,2018-07-01,2018-07-31,Month 7,88.2841328413284
AS,ASA,2018-08-01,2018-08-31,Month 8,86.2016390318277
AS,ASA,2018-09-01,2018-09-30,Month 9,81.0307955517536
AS,ASA,2018-10-01,2018-10-31,Month 10,84.1701244813278
AS,ASA,2018-11-01,2018-11-30,Month 11,84.4065656565657
AS,ASA,2018-12-01,2018-12-31,Month 12,82.6202661207779
BA,BAW,2017-02-01,2017-02-28,Month 2,76.8008948545861
BA,BAW,2017-03-01,2017-03-31,Month 3,79.7795847053289
BA,BAW,2017-04-01,2017-04-30,Month 4,82.8819792711468
BA,BAW,2017-05-01,2017-05-31,Month 5,80.2761855132882
BA,BAW,2017-06-01,2017-06-30,Month 6,83.5543421736869
BA,BAW,2017-07-01,2017-07-31,Month 7,85.7052857052857
BA,BAW,2017-08-01,2017-08-31,Month 8,85.6368221941992
BA,BAW,2017-09-01,2017-09-30,Month 9,84.4667797937606
BA,BAW,2017-10-01,2017-10-31,Month 10,82.4234268870947
BA,BAW,2017-11-01,2017-11-30,Month 11,80.3486200456526
BA,BAW,2017-12-01,2017-12-31,Month 12,80.8872043237173
BA,BAW,2018-01-01,2018-01-31,Month 1,77.3275743863979
BA,BAW,2018-02-01,2018-02-28,Month 2,77.9959830395001
BA,BAW,2018-03-01,2018-03-31,Month 3,82.0736050652948
BA,BAW,2018-04-01,2018-04-30,Month 4,81.0404548722306
BA,BAW,2018-05-01,2018-05-31,Month 5,81.633669530569
BA,BAW,2018-06-01,2018-06-30,Month 6,87.1282734132268
BA,BAW,2018-07-01,2018-07-31,Month 7,87.1066722820528
BA,BAW,2018-08-01,2018-08-31,Month 8,86.168020366105
BA,BAW,2018-09-01,2018-09-30,Month 9,83.3417978669375
BA,BAW,2018-10-01,2018-10-31,Month 10,82.9624960605106
BA,BAW,2018-11-01,2018-11-30,Month 11,80.5984424101653
BA,BAW,2018-12-01,2018-12-31,Month 12,80.3744612068966
SN,BEL,2017-02-01,2017-02-28,Month 2,72.8051730080912
SN,BEL,2017-03-01,2017-03-31,Month 3,74.7782483197438
SN,BEL,2017-04-01,2017-04-30,Month 4,81.0394070098603
SN,BEL,2017-05-01,2017-05-31,Month 5,76.497446382306
SN,BEL,2017-06-01,2017-06-30,Month 6,79.6779968055731
SN,BEL,2017-07-01,2017-07-31,Month 7,85.3208758053545
SN,BEL,2017-08-01,2017-08-31,Month 8,84.9995944502646
SN,BEL,2017-09-01,2017-09-30,Month 9,82.5261719096593
SN,BEL,2017-10-01,2017-10-31,Month 10,78.9120590372897
SN,BEL,2017-11-01,2017-11-30,Month 11,74.4846901618109
SN,BEL,2017-12-01,2017-12-31,Month 12,77.1952551621891
SN,BEL,2018-01-01,2018-01-31,Month 1,74.4001338983809
SN,BEL,2018-02-01,2018-02-28,Month 2,76.8871788715992
SN,BEL,2018-03-01,2018-03-31,Month 3,79.5592114918583
SN,BEL,2018-04-01,2018-04-30,Month 4,82.8581568611551
SN,BEL,2018-05-01,2018-05-31,Month 5,80.3241396066169
SN,BEL,2018-06-01,2018-06-30,Month 6,81.6353940890308
SN,BEL,2018-07-01,2018-07-31,Month 7,86.3784851477627
SN,BEL,2018-08-01,2018-08-31,Month 8,86.1361126694594
SN,BEL,2018-09-01,2018-09-30,Month 9,83.7286949786208
SN,BEL,2018-10-01,2018-10-31,Month 10,81.1956804965978
SN,BEL,2018-11-01,2018-11-30,Month 11,76.3137072376076
SN,BEL,2018-12-01,2018-12-31,Month 12,76.287359025097
K6,KHV,2017-02-01,2017-02-28,Month 2,53.7638394798566
K6,KHV,2017-03-01,2017-03-31,Month 3,44.5593563758522
K6,KHV,2017-04-01,2017-04-30,Month 4,43.4692035275328
K6,KHV,2017-05-01,2017-05-31,Month 5,39.722790337737
K6,KHV,2017-06-01,2017-06-30,Month 6,34.9946240412874
K6,KHV,2017-07-01,2017-07-31,Month 7,44.944162849321
K6,KHV,2017-08-01,2017-08-31,Month 8,75.3474548285135
K6,KHV,2017-09-01,2017-09-30,Month 9,71.7527644003071
K6,KHV,2017-10-01,2017-10-31,Month 10,69.3319725553995
K6,KHV,2017-11-01,2017-11-30,Month 11,64.6156189960305
K6,KHV,2017-12-01,2017-12-31,Month 12,68.7351998885639
K6,KHV,2018-01-01,2018-01-31,Month 1,66.8506661918292
K6,KHV,2018-02-01,2018-02-28,Month 2,72.8323465657252
K6,KHV,2018-03-01,2018-03-31,Month 3,75.7839931153184
K6,KHV,2018-04-01,2018-04-30,Month 4,70.5151935114823
K6,KHV,2018-05-01,2018-05-31,Month 5,57.1041803818301
K6,KHV,2018-06-01,2018-06-30,Month 6,69.9603406400836
K6,KHV,2018-07-01,2018-07-31,Month 7,69.5966759109098
K6,KHV,2018-08-01,2018-08-31,Month 8,75.1385166944304
K6,KHV,2018-09-01,2018-09-30,Month 9,65.6148029086825
K6,KHV,2018-10-01,2018-10-31,Month 10,72.4754950332215
K6,KHV,2018-11-01,2018-11-30,Month 11,73.8993900597862
K6,KHV,2018-12-01,2018-12-31,Month 12,62.7609798293556
JD,CBJ,2017-02-01,2017-02-28,Month 2,0.0
JD,CBJ,2017-03-01,2017-03-31,Month 3,0.0
JD,CBJ,2017-04-01,2017-04-30,Month 4,0.0
JD,CBJ,2017-05-01,2017-05-31,Month 5,0.0
JD,CBJ,2017-06-01,2017-06-30,Month 6,0.0
JD,CBJ,2017-07-01,2017-07-31,Month 7,0.0
JD,CBJ,2017-08-01,2017-08-31,Month 8,0.0
JD,CBJ,2017-09-01,2017-09-30,Month 9,0.0
JD,CBJ,2017-10-01,2017-10-31,Month 10,0.0
JD,CBJ,2017-11-01,2017-11-30,Month 11,0.0
JD,CBJ,2017-12-01,2017-12-31,Month 12,0.0
JD,CBJ,2018-01-01,2018-01-31,Month 1,85.1706191900225
JD,CBJ,2018-02-01,2018-02-28,Month 2,91.0745020031345
JD,CBJ,2018-03-01,2018-03-31,Month 3,89.9099986041142
JD,CBJ,2018-04-01,2018-04-30,Month 4,90.361706627891
JD,CBJ,2018-05-01,2018-05-31,Month 5,87.710390388839
JD,CBJ,2018-06-01,2018-06-30,Month 6,89.2693067922587
JD,CBJ,2018-07-01,2018-07-31,Month 7,89.9626261149709
JD,CBJ,2018-08-01,2018-08-31,Month 8,92.1350942132954
JD,CBJ,2018-09-01,2018-09-30,Month 9,87.3248954954905
JD,CBJ,2018-10-01,2018-10-31,Month 10,89.1884624403971
JD,CBJ,2018-11-01,2018-11-30,Month 11,86.0843538365681
JD,CBJ,2018-12-01,2018-12-31,Month 12,87.7792638140315
EU,UEA,2017-06-01,2017-06-30,Month 6,0.0
EU,UEA,2017-08-01,2017-08-31,Month 8,0.0
EU,UEA,2017-09-01,2017-09-30,Month 9,0.0
EU,UEA,2017-10-01,2017-10-31,Month 10,0.0
EU,UEA,2017-11-01,2017-11-30,Month 11,0.0
EU,UEA,2017-12-01,2017-12-31,Month 12,0.0
OZ,AAR,2017-03-01,2017-03-31,Month 3,77.0674480139122
OZ,AAR,2017-04-01,2017-04-30,Month 4,81.1306241567043
OZ,AAR,2017-05-01,2017-05-31,Month 5,78.2510842280465
OZ,AAR,2017-06-01,2017-06-30,Month 6,82.9255434438455
OZ,AAR,2017-07-01,2017-07-31,Month 7,82.7360094538781
OZ,AAR,2017-08-01,2017-08-31,Month 8,86.6074496391763
OZ,AAR,2017-09-01,2017-09-30,Month 9,82.6478080937258
OZ,AAR,2017-10-01,2017-10-31,Month 10,82.7474297849285
OZ,AAR,2017-11-01,2017-11-30,Month 11,85.8972024053279
OZ,AAR,2017-12-01,2017-12-31,Month 12,84.1374699258216
OZ,AAR,2018-01-01,2018-01-31,Month 1,87.2163679093876
CX,CPA,2017-02-01,2017-02-28,Month 2,83.9797592534043
CX,CPA,2017-03-01,2017-03-31,Month 3,83.8834481868676
CX,CPA,2017-04-01,2017-04-30,Month 4,87.3333623615908
CX,CPA,2017-05-01,2017-05-31,Month 5,85.1988017122684
CX,CPA,2017-06-01,2017-06-30,Month 6,85.9830538665499
CX,CPA,2017-07-01,2017-07-31,Month 7,87.2382884877457
CX,CPA,2017-08-01,2017-08-31,Month 8,86.5367117982302
CX,CPA,2017-09-01,2017-09-30,Month 9,82.1419114600978
CX,CPA,2017-10-01,2017-10-31,Month 10,82.0531515546005
CX,CPA,2017-11-01,2017-11-30,Month 11,84.5306796365865
CX,CPA,2017-12-01,2017-12-31,Month 12,85.5560791746837
EU,UEA,2017-02-01,2017-02-28,Month 2,0.0
EU,UEA,2017-03-01,2017-03-31,Month 3,0.0
EU,UEA,2017-04-01,2017-04-30,Month 4,0.0
EU,UEA,2017-05-01,2017-05-31,Month 5,0.0
G5,HXA,2017-02-01,2017-02-28,Month 2,0.0
G5,HXA,2017-03-01,2017-03-31,Month 3,0.0
G5,HXA,2017-04-01,2017-04-30,Month 4,0.0
G5,HXA,2017-05-01,2017-05-31,Month 5,0.0
QG,CTV,2017-02-01,2017-02-28,Month 2,68.7647807237052
QG,CTV,2017-03-01,2017-03-31,Month 3,76.5230841035271
QG,CTV,2017-04-01,2017-04-30,Month 4,78.642876782989
QG,CTV,2017-05-01,2017-05-31,Month 5,79.0513833992095
QG,CTV,2017-06-01,2017-06-30,Month 6,80.2721088435374
OU,CTN,2017-04-01,2017-04-30,Month 4,71.2424772388252
OU,CTN,2017-05-01,2017-05-31,Month 5,68.9386051561346
OU,CTN,2017-06-01,2017-06-30,Month 6,76.5815356986239
OU,CTN,2017-07-01,2017-07-31,Month 7,79.8888636345824
OU,CTN,2017-08-01,2017-08-31,Month 8,79.5589181855673
OU,CTN,2017-09-01,2017-09-30,Month 9,80.6537337230933
OU,CTN,2017-10-01,2017-10-31,Month 10,75.3666393037334
OU,CTN,2017-11-01,2017-11-30,Month 11,75.9661379900016
OU,CTN,2017-12-01,2017-12-31,Month 12,73.2906957796969
OU,CTN,2018-01-01,2018-01-31,Month 1,70.6901122205531
OU,CTN,2018-02-01,2018-02-28,Month 2,68.0161943319838
OU,CTN,2018-03-01,2018-03-31,Month 3,72.4614134849716
OU,CTN,2018-04-01,2018-04-30,Month 4,67.843631778058
UO,HKE,2017-02-01,2017-02-28,Month 2,94.9855154052754
UO,HKE,2017-03-01,2017-03-31,Month 3,94.9203651343309
UO,HKE,2017-04-01,2017-04-30,Month 4,95.2655557509562
UO,HKE,2017-05-01,2017-05-31,Month 5,94.6098101166677
UO,HKE,2017-06-01,2017-06-30,Month 6,90.8173498733432
UO,HKE,2017-07-01,2017-07-31,Month 7,92.0925352650311
UO,HKE,2017-08-01,2017-08-31,Month 8,93.1545491052626
UO,HKE,2017-09-01,2017-09-30,Month 9,85.3457450860472
UO,HKE,2017-10-01,2017-10-31,Month 10,84.0145017988441
UO,HKE,2017-11-01,2017-11-30,Month 11,88.4309392648909
UO,HKE,2017-12-01,2017-12-31,Month 12,88.3507061658461
OU,CTN,2017-02-01,2017-02-28,Month 2,63.7328429259696
OU,CTN,2017-03-01,2017-03-31,Month 3,67.6897004686765
TX,FWI,2017-07-01,2017-07-31,Month 7,88.7700046065781
TX,FWI,2017-08-01,2017-08-31,Month 8,89.3397970022034
TX,FWI,2017-09-01,2017-09-30,Month 9,75.7155555835165
TX,FWI,2017-10-01,2017-10-31,Month 10,76.3416201522743
TX,FWI,2017-11-01,2017-11-30,Month 11,80.238278309682
TX,FWI,2017-12-01,2017-12-31,Month 12,85.3238489187176
TX,FWI,2018-01-01,2018-01-31,Month 1,85.1613405225952
TX,FWI,2018-02-01,2018-02-28,Month 2,89.4776323043151
TX,FWI,2018-03-01,2018-03-31,Month 3,88.6236750982027
TX,FWI,2018-04-01,2018-04-30,Month 4,89.6063273455973
TX,FWI,2018-05-01,2018-05-31,Month 5,84.3395276827053
TX,FWI,2018-06-01,2018-06-30,Month 6,83.3134129755127
TX,FWI,2018-07-01,2018-07-31,Month 7,86.6202832909837
T3,EZE,2017-02-01,2017-02-28,Month 2,47.032286301047
T3,EZE,2017-03-01,2017-03-31,Month 3,49.140457671063
T3,EZE,2017-04-01,2017-04-30,Month 4,51.4212529794728
T3,EZE,2017-05-01,2017-05-31,Month 5,52.694577748359
T3,EZE,2017-06-01,2017-06-30,Month 6,56.0471818958155
T3,EZE,2017-07-01,2017-07-31,Month 7,57.245301059306
T3,EZE,2017-08-01,2017-08-31,Month 8,56.535179264974
T3,EZE,2017-09-01,2017-09-30,Month 9,50.5966587112172
T3,EZE,2017-10-01,2017-10-31,Month 10,50.5592792479109
T3,EZE,2017-11-01,2017-11-30,Month 11,46.9760479041916
T3,EZE,2017-12-01,2017-12-31,Month 12,46.6425120772947
T3,EZE,2018-01-01,2018-01-31,Month 1,49.3919384034878
T3,EZE,2018-02-01,2018-02-28,Month 2,54.9327408409206
T3,EZE,2018-03-01,2018-03-31,Month 3,56.7074267218126
T3,EZE,2018-04-01,2018-04-30,Month 4,57.1130773150507
T3,EZE,2018-05-01,2018-05-31,Month 5,56.8808713701825
T3,EZE,2018-06-01,2018-06-30,Month 6,63.3792586876092
T3,EZE,2018-07-01,2018-07-31,Month 7,62.8572169493284
T3,EZE,2018-08-01,2018-08-31,Month 8,59.461565329536
T3,EZE,2018-09-01,2018-09-30,Month 9,58.1728943293698
T3,EZE,2018-10-01,2018-10-31,Month 10,56.0945129039758
T3,EZE,2018-11-01,2018-11-30,Month 11,54.5426898806356
T3,EZE,2018-12-01,2018-12-31,Month 12,53.3430303030303
DS,EZS,2017-02-01,2017-02-28,Month 2,80.5420940981791
DS,EZS,2017-03-01,2017-03-31,Month 3,79.4224170278486
DS,EZS,2017-04-01,2017-04-30,Month 4,74.3593285548376
DS,EZS,2017-05-01,2017-05-31,Month 5,84.97
DS,EZS,2017-08-01,2017-08-31,Month 8,88.9114372422954
DS,EZS,2017-09-01,2017-09-30,Month 9,85.5257799529149
DS,EZS,2017-10-01,2017-10-31,Month 10,86.6107309398339
DS,EZS,2017-11-01,2017-11-30,Month 11,85.1519949019725
DS,EZS,2017-12-01,2017-12-31,Month 12,84.6892147730489
DS,EZS,2018-01-01,2018-01-31,Month 1,82.3957016434893
DS,EZS,2018-02-01,2018-02-28,Month 2,86.6686373041679
DS,EZS,2018-03-01,2018-03-31,Month 3,86.0184300869879
DS,EZS,2018-04-01,2018-04-30,Month 4,87.9928359683795
DS,EZS,2018-05-01,2018-05-31,Month 5,85.8442164179104
DS,EZS,2018-06-01,2018-06-30,Month 6,83.4507042253521
DS,EZS,2018-07-01,2018-07-31,Month 7,88.1810634956249
DS,EZS,2018-08-01,2018-08-31,Month 8,88.2601259931158
DS,EZS,2018-09-01,2018-09-30,Month 9,86.0558758314856
DS,EZS,2018-10-01,2018-10-31,Month 10,85.5906533967979
DS,EZS,2018-11-01,2018-11-30,Month 11,81.7255006675567
DS,EZS,2018-12-01,2018-12-31,Month 12,81.8138987043581
TX,FWI,2018-08-01,2018-08-31,Month 8,90.1731388710027
TX,FWI,2018-09-01,2018-09-30,Month 9,79.6987788502153
TX,FWI,2018-10-01,2018-10-31,Month 10,82.8296412273729
TX,FWI,2018-11-01,2018-11-30,Month 11,83.2325797011628
TX,FWI,2018-12-01,2018-12-31,Month 12,87.383445551284
MS,MSR,2017-02-01,2017-02-28,Month 2,69.8529594440639
MS,MSR,2017-03-01,2017-03-31,Month 3,67.4072861352733
MS,MSR,2017-04-01,2017-04-30,Month 4,74.2824295601745
MS,MSR,2017-05-01,2017-05-31,Month 5,64.9150025545977
MS,MSR,2017-06-01,2017-06-30,Month 6,60.3797307163353
MS,MSR,2017-07-01,2017-07-31,Month 7,72.9453478359841
MS,MSR,2017-08-01,2017-08-31,Month 8,75.0933531755745
MS,MSR,2017-09-01,2017-09-30,Month 9,68.6752000523119
MS,MSR,2017-10-01,2017-10-31,Month 10,66.0126417592102
MS,MSR,2017-11-01,2017-11-30,Month 11,66.7571679905951
MS,MSR,2017-12-01,2017-12-31,Month 12,67.9531955451341
9E,EDV,2017-11-01,2017-11-30,Month 11,80.4081363064018
9E,EDV,2017-12-01,2017-12-31,Month 12,79.1544885546132
9E,EDV,2018-01-01,2018-01-31,Month 1,68.593712431105
9E,EDV,2018-02-01,2018-02-28,Month 2,71.7099586194273
9E,EDV,2018-03-01,2018-03-31,Month 3,79.7275806839792
9E,EDV,2018-04-01,2018-04-30,Month 4,79.3155414794955
9E,EDV,2018-05-01,2018-05-31,Month 5,82.0824995281486
9E,EDV,2018-06-01,2018-06-30,Month 6,84.105208017274
9E,EDV,2018-07-01,2018-07-31,Month 7,83.7106758085593
9E,EDV,2018-08-01,2018-08-31,Month 8,82.4630512295458
9E,EDV,2018-09-01,2018-09-30,Month 9,76.5048928567499
9E,EDV,2018-10-01,2018-10-31,Month 10,80.5017082354363
9E,EDV,2018-11-01,2018-11-30,Month 11,81.2152926331269
9E,EDV,2018-12-01,2018-12-31,Month 12,78.171863175642
EV,ASQ,2017-02-01,2017-02-28,Month 2,74.9477310126713
EV,ASQ,2017-03-01,2017-03-31,Month 3,79.4684518004857
EV,ASQ,2017-04-01,2017-04-30,Month 4,78.9563614150174
EV,ASQ,2017-05-01,2017-05-31,Month 5,79.6507132120102
EV,ASQ,2017-06-01,2017-06-30,Month 6,81.3364652716576
EV,ASQ,2017-07-01,2017-07-31,Month 7,80.1652283313707
EV,ASQ,2017-08-01,2017-08-31,Month 8,77.8713850965081
EV,ASQ,2017-09-01,2017-09-30,Month 9,75.0821456645141
EV,ASQ,2017-10-01,2017-10-31,Month 10,79.9835610961736
EV,ASQ,2017-11-01,2017-11-30,Month 11,79.1815324382168
EV,ASQ,2017-12-01,2017-12-31,Month 12,79.0098618893718
EV,ASQ,2018-01-01,2018-01-31,Month 1,70.8683273580937
EV,ASQ,2018-02-01,2018-02-28,Month 2,73.5829532910668
EV,ASQ,2018-03-01,2018-03-31,Month 3,78.0103345780586
EV,ASQ,2018-04-01,2018-04-30,Month 4,79.3460334290095
