airline_iata,date,passenger_load_factor_pct,country_iata,stringency_index,seats_y
MK,2020-02,74.87274626,MU,0.0,127577
MK,2020-03,59.73950524,MU,82.41,103704
MK,2020-10,42.37981451,MU,16.67,10478
MK,2020-11,42.26985356,MU,16.67,10612
MK,2020-12,45.14028429,MU,16.67,19074
9U,2020-01,77.27011282,MD,0.0,75696
9U,2020-02,75.20347531,MD,0.0,56794
9U,2020-03,71.19594277,MD,87.04,30100
9U,2020-04,60.40823407,MD,84.26,220
9U,2020-05,71.94505309,MD,80.56,220
9U,2020-07,51.63824205,MD,57.41,32228
9U,2020-08,62.37864402,MD,57.41,35764
9U,2020-09,64.24735647,MD,37.96,34520
9U,2020-10,64.20542452,MD,48.15,25720
9U,2020-11,69.68592873,MD,57.41,18800
9U,2020-12,61.4865967,MD,57.41,35180
9U,2021-01,72.22541256,MD,57.41,26950
9U,2021-02,74.72825385,MD,51.85,17430
9U,2021-03,74.45324193,MD,65.74,17260
9U,2021-04,68.15966078,MD,61.11,23860
9U,2021-05,77.6744578,MD,56.94,30890
9U,2021-06,76.16947786,MD,67.59,52668
9U,2021-07,73.64338491,MD,54.63,64340
BA,2020-03,60.09757644,GB,79.63,3492058
BA,2020-04,23.89384773,GB,79.63,182227
BA,2020-05,28.90226196,GB,69.44,142427
SN,2020-01,72.3,BE,0.0,929441
SN,2020-02,71.5,BE,0.0,953567
SN,2020-03,54.2,BE,81.48,568550
SN,2020-04,38.0,BE,81.48,2052
SN,2020-06,65.1,BE,51.85,57503
SN,2020-07,68.2,BE,62.96,300296
SN,2020-08,67.6,BE,54.63,310058
SN,2020-09,61.6,BE,47.22,234447
SN,2020-10,54.86111111,BE,56.48,217990
OM,2020-09,63.22307201,MN,0.0,544
OM,2020-10,45.66315486,MN,0.0,162
OM,2020-11,7.110228401,MN,0.0,1488
OM,2020-12,8.382386703,MN,75.46,1554
UL,2020-01,85.30550821,LK,0.0,602262
UL,2020-02,78.5772245,LK,0.0,549630
UL,2020-03,66.57702721,LK,100.0,308102
UL,2020-04,42.01468158,LK,79.63,35820
UL,2020-05,32.66363313,LK,76.85,73724
UL,2020-06,24.25276432,LK,53.7,91591
UL,2020-07,20.29851089,LK,50.0,101318
UL,2020-08,23.17461433,LK,29.63,100301
UL,2020-09,20.87011315,LK,26.85,53158
UL,2020-10,17.76158179,LK,34.26,67355
UL,2020-11,12.75588469,LK,49.54,108971
UL,2020-12,15.56713852,LK,78.24,156598
UL,2021-01,16.94084514,LK,79.17,151186
UL,2021-02,18.6508955,LK,79.17,139373
UL,2021-03,21.63424399,LK,79.17,172562
UL,2021-04,19.63016025,LK,59.26,181084
UL,2021-05,18.34030609,LK,85.19,152531
UL,2021-06,18.47165223,LK,81.48,178770
UL,2021-07,21.09957241,LK,81.48,175945
UL,2021-08,26.26373487,LK,80.56,219228
UL,2021-09,35.17433155,LK,80.56,254096
UL,2021-10,45.29506547,LK,66.82,308890
TK,2020-04,54.28384372,TR,75.93,6446
TK,2020-05,71.71821811,TR,75.93,28161
TN,2020-01,78.03442924,PF,0.0,43512
TN,2020-02,69.45909739,PF,0.0,39690
TN,2020-03,58.86954953,PF,0.0,29694
TN,2020-04,37.26800851,PF,0.0,2058
TN,2020-05,38.05910365,PF,0.0,4704
TN,2020-06,67.94890405,PF,0.0,4704
TN,2020-07,49.81613189,PF,0.0,32928
TN,2020-08,54.40635031,PF,0.0,42042
TN,2020-09,57.36775702,PF,0.0,28518
TN,2020-10,62.40912208,PF,0.0,29400
TN,2020-11,50.54634985,PF,0.0,21168
TN,2020-12,61.60228157,PF,0.0,18816
TN,2021-01,57.072875,PF,0.0,19404
TN,2021-02,31.78768602,PF,0.0,9114
TN,2021-03,30.57340959,PF,0.0,6468
TN,2021-04,28.61217129,PF,0.0,6762
TN,2021-05,42.15680228,PF,0.0,19992
TN,2021-06,61.09616834,PF,0.0,30576
TN,2021-07,70.50006512,PF,0.0,47628
TC,2020-01,69.36458922,TZ,0.0,100742
TC,2020-02,59.91465389,TZ,0.0,98336
TC,2020-03,57.17664023,TZ,0.0,81506
TC,2020-04,44.7550501,TZ,52.78,44598
TC,2020-05,61.06061744,TZ,41.67,21292
TC,2020-06,74.44302992,TZ,28.7,36766
TC,2020-07,81.58006897,TZ,31.48,48292
TC,2020-08,81.58006897,TZ,28.7,55024
TC,2020-09,72.61959921,TZ,12.04,60400
TC,2020-10,71.60623892,TZ,17.59,70172
TC,2020-11,71.66418509,TZ,17.59,75594
TC,2020-12,82.56886432,TZ,6.48,87084
OS,2020-01,72.28289132,AT,0.0,1337497
OS,2020-02,71.4888487,AT,0.0,1289610
OS,2020-03,54.20660277,AT,81.48,712090
OS,2020-04,37.5,AT,75.0,27882
OS,2020-05,0.0,AT,53.7,21910
OS,2020-06,64.51612903,AT,50.0,87522
OS,2020-07,57.92207792,AT,37.96,375741
OS,2020-08,57.63888889,AT,37.96,512482
OS,2020-09,49.71857411,AT,40.74,480649
OS,2020-10,44.84210526,AT,64.81,405094
OS,2020-11,36.91756272,AT,82.41,217995
OS,2020-12,51.42857143,AT,82.41,221403
OS,2021-01,51.72413793,AT,82.41,216720
OS,2021-02,54.83870968,AT,75.93,173779
OS,2021-03,52.16049383,AT,73.15,254880
OS,2021-04,41.97530864,AT,76.85,423112
OS,2021-05,52.40963855,AT,65.38,513197
OS,2021-06,61.53846154,AT,53.91,644634
OS,2021-07,69.58587916,AT,47.72,1088533
OS,2021-08,74.35897436,AT,52.54,1239208
OS,2021-09,64.94699647,AT,46.56,1130197
DY,2017-05,86.45061196,NO,0.0,796688
DY,2017-06,89.74566661,NO,0.0,1924134
DY,2017-07,94.26183055,NO,0.0,1935300
DY,2017-08,91.1352133,NO,0.0,2072394
DY,2017-09,89.67838444,NO,0.0,2063459
DY,2017-10,87.40847093,NO,0.0,2146592
DY,2017-11,83.66054465,NO,0.0,1907848
DY,2017-12,84.61777985,NO,0.0,1738148
DY,2018-01,82.0413236,NO,0.0,1821909
DY,2018-02,84.2601626,NO,0.0,1731976
DY,2018-03,86.71706263,NO,0.0,1967046
DY,2018-04,83.03361032,NO,0.0,2062034
DY,2018-05,86.45500228,NO,0.0,2136857
DY,2018-06,90.50374404,NO,0.0,2020486
DY,2018-07,92.98540376,NO,0.0,2056986
DY,2018-08,89.63268855,NO,0.0,2184134
DY,2018-09,88.81825406,NO,0.0,2130597
DY,2018-10,85.01447339,NO,0.0,2213000
DY,2018-11,78.75782265,NO,0.0,1999582
DY,2018-12,78.57308854,NO,0.0,1847837
WY,2017-05,67.3208516,OM,0.0,374469
WY,2017-06,63.15570663,OM,0.0,929265
WY,2017-07,76.25158881,OM,0.0,1028287
WY,2017-08,79.14977396,OM,0.0,1021908
WY,2017-09,73.86432963,OM,0.0,957024
WY,2017-10,70.62008179,OM,0.0,986854
WY,2017-11,75.8164352,OM,0.0,981237
WY,2017-12,79.81309834,OM,0.0,1005750
WY,2018-01,80.80139505,OM,0.0,1024166
WY,2018-02,78.23433262,OM,0.0,943993
WY,2018-03,77.34334727,OM,0.0,1040465
WY,2018-04,80.30422768,OM,0.0,1016326
WY,2018-05,72.2417455,OM,0.0,1048606
WY,2018-06,71.88513821,OM,0.0,1051566
WY,2018-07,81.95373281,OM,0.0,1139092
WY,2018-08,83.16322269,OM,0.0,1131475
WY,2018-09,76.38581644,OM,0.0,1055397
WY,2018-10,77.99870131,OM,0.0,1054274
WY,2018-11,79.57929335,OM,0.0,1070769
WY,2018-12,79.8075679,OM,0.0,1118372
QF,2017-05,76.71995994,AU,0.0,1116131
QF,2017-06,78.55750777,AU,0.0,2872224
QF,2017-07,82.15837915,AU,0.0,3280457
QF,2017-08,80.22549959,AU,0.0,3283006
QF,2017-09,82.09685211,AU,0.0,3150726
QF,2017-10,82.08969381,AU,0.0,3244391
QF,2017-11,82.54936541,AU,0.0,3139446
QF,2017-12,83.08987263,AU,0.0,3129661
QF,2018-01,82.24453975,AU,0.0,3064239
QF,2018-02,80.33491726,AU,0.0,2916424
QF,2018-03,81.76327055,AU,0.0,3230829
QF,2018-04,82.65692587,AU,0.0,3105343
QF,2018-05,79.30226789,AU,0.0,3230767
QF,2018-06,81.40360568,AU,0.0,3148592
QF,2018-07,82.13314788,AU,0.0,3360411
QF,2018-08,80.81178018,AU,0.0,3341740
QF,2018-09,83.10226731,AU,0.0,3185297
QF,2018-10,83.40578143,AU,0.0,3386587
QF,2018-11,84.09981796,AU,0.0,3220885
QF,2018-12,84.67833174,AU,0.0,3181794
QR,2017-05,70.46360057,QA,0.0,1272581
QR,2017-06,65.30461356,QA,0.0,3309446
QR,2017-07,80.64158796,QA,0.0,3408975
QR,2017-08,80.06069983,QA,0.0,3514395
QR,2017-09,70.61768945,QA,0.0,3417362
QR,2017-10,66.26691109,QA,0.0,3450877
QR,2017-11,63.62930417,QA,0.0,3366239
QR,2017-12,69.99897663,QA,0.0,3597987
QR,2018-01,73.32377641,QA,0.0,3700314
QR,2018-02,70.65395802,QA,0.0,3380212
QR,2018-03,72.40454509,QA,0.0,3741716
QR,2018-04,69.31498586,QA,0.0,3618663
QR,2018-05,58.55085423,QA,0.0,3732340
QR,2018-06,65.09508857,QA,0.0,3709809
QR,2018-07,77.65765913,QA,0.0,4034477
QR,2018-08,76.99025586,QA,0.0,4087208
QR,2018-09,65.71380232,QA,0.0,3954023
QR,2018-10,60.60628002,QA,0.0,4050889
QR,2018-11,57.93622605,QA,0.0,3921806
QR,2018-12,63.52994299,QA,0.0,4093989
WZ,2017-05,82.92315861,RU,0.0,30880
WZ,2017-06,79.44228931,RU,0.0,155520
WZ,2017-07,91.36078993,RU,0.0,208700
WZ,2017-08,88.97381747,RU,0.0,265326
WZ,2017-09,85.6,RU,0.0,254704
WZ,2017-10,76.45084885,RU,0.0,133580
WZ,2017-11,75.40050929,RU,0.0,100306
WZ,2017-12,74.45219605,RU,0.0,103214
WZ,2018-01,80.7,RU,0.0,106602
WZ,2018-02,80.4754669,RU,0.0,81662
WZ,2018-03,81.88219944,RU,0.0,113682
WZ,2018-04,85.11149604,RU,0.0,121458
FR,2017-05,95.0,IT,0.0,4668181
FR,2017-06,96.0,IT,0.0,11542517
FR,2017-07,97.0,IT,0.0,12187768
FR,2017-08,97.0,IT,0.0,12271508
FR,2017-09,97.0,IT,0.0,11490707
FR,2017-10,96.0,IT,0.0,11276903
FR,2017-11,96.0,IT,0.0,9019162
FR,2017-12,95.0,IT,0.0,9113569
FR,2018-01,91.0,IT,0.0,9484556
FR,2018-02,95.0,IT,0.0,8348243
FR,2018-03,95.0,IT,0.0,9835926
FR,2018-04,96.0,IT,0.0,12059603
FR,2018-05,96.0,IT,0.0,12290058
FR,2018-06,96.0,IT,0.0,12143100
FR,2018-07,97.0,IT,0.0,12541601
FR,2018-08,97.0,IT,0.0,12664978
FR,2018-09,97.0,IT,0.0,12061106
FR,2018-10,96.0,IT,0.0,12179398
FR,2018-11,96.0,IT,0.0,9528940
FR,2018-12,95.0,IT,0.0,9717586
S7,2018-05,84.17022808,RU,0.0,1479480
S7,2018-06,86.83984105,RU,0.0,1668517
S7,2018-07,92.67430218,RU,0.0,1812166
S7,2018-08,93.18480655,RU,0.0,1820624
S7,2018-09,89.75770576,RU,0.0,1686647
S7,2018-10,87.16817264,RU,0.0,1519288
S7,2018-11,83.30395413,RU,0.0,1343100
S7,2018-12,80.39343931,RU,0.0,1421465
SK,2017-05,75.37622683,DK,0.0,1550185
SK,2017-06,82.21327115,DK,0.0,3753737
SK,2017-07,87.96023564,DK,0.0,3368734
SK,2017-08,79.99167187,DK,0.0,3639862
SK,2017-09,78.44066336,DK,0.0,3943862
SK,2017-10,76.05968858,DK,0.0,4004857
SK,2017-11,69.41502774,DK,0.0,3624968
SK,2017-12,69.85805733,DK,0.0,2973705
SK,2018-01,65.50480495,DK,0.0,3090755
SK,2018-02,67.93130799,DK,0.0,3180875
SK,2018-03,74.43154557,DK,0.0,3626158
SK,2018-04,73.56217875,DK,0.0,3818755
SK,2018-05,75.59400441,DK,0.0,4015246
SK,2018-06,83.36463622,DK,0.0,3874747
SK,2018-07,86.86252066,DK,0.0,3426130
SK,2018-08,80.13947212,DK,0.0,3772787
SK,2018-09,79.63345512,DK,0.0,4006381
SK,2018-10,76.19929937,DK,0.0,4065350
SK,2018-11,70.50337514,DK,0.0,3722457
SK,2018-12,70.36601315,DK,0.0,2996267
SP,2017-05,63.3467428,PT,0.0,7303
SP,2017-06,65.07409983,PT,0.0,24416
SP,2017-07,77.53118654,PT,0.0,22476
SP,2017-08,79.70568752,PT,0.0,24283
SP,2017-09,66.03940784,PT,0.0,23740
SP,2017-10,56.10807897,PT,0.0,14685
SP,2017-11,53.89820238,PT,0.0,8894
SP,2017-12,57.6690883,PT,0.0,7964
SP,2018-01,67.92896876,PT,0.0,5836
SP,2018-02,69.04761905,PT,0.0,5527
SP,2018-03,72.89719626,PT,0.0,3841
SP,2018-04,72.51827844,PT,0.0,1102
SP,2018-05,79.31034483,PT,0.0,2218
SP,2018-06,71.64948454,PT,0.0,51246
SP,2018-07,85.91549296,PT,0.0,61863
SP,2018-08,88.49557522,PT,0.0,68647
SP,2018-09,77.36842105,PT,0.0,61749
TR,2017-05,81.42483828,SG,0.0,212976
TR,2017-06,85.77689572,SG,0.0,522000
TR,2017-07,84.56073125,SG,0.0,613837
TR,2017-08,84.83121083,SG,0.0,903947
TR,2017-09,83.67546017,SG,0.0,878360
TR,2017-10,85.78960478,SG,0.0,911634
TR,2017-11,86.33340219,SG,0.0,908994
TR,2017-12,88.74908559,SG,0.0,1004752
TR,2018-01,85.00907441,SG,0.0,992828
TR,2018-02,86.85932169,SG,0.0,912884
TR,2018-03,89.21843988,SG,0.0,985308
TR,2018-04,86.11417488,SG,0.0,966510
TR,2018-05,85.31236913,SG,0.0,968197
TR,2018-06,86.85469298,SG,0.0,994932
TR,2018-07,87.67548101,SG,0.0,1038483
TR,2018-08,88.26695738,SG,0.0,1044454
TR,2018-09,83.78594831,SG,0.0,987435
TR,2018-10,81.31479406,SG,0.0,1027998
TR,2018-11,83.15877964,SG,0.0,1021881
TR,2018-12,85.50562873,SG,0.0,1096398
SC,2017-05,0.0,CN,0.0,1090464
SC,2017-06,0.0,CN,0.0,2510488
SC,2017-07,0.0,CN,0.0,2890546
SC,2017-08,0.0,CN,0.0,2980634
SC,2017-09,0.0,CN,0.0,2720473
SC,2017-10,0.0,CN,0.0,2881860
SC,2017-11,0.0,CN,0.0,2671524
SC,2017-12,0.0,CN,0.0,2608828
SC,2018-01,82.65254227,CN,0.0,2664009
SC,2018-02,84.74092246,CN,0.0,2675112
SC,2018-03,85.96361403,CN,0.0,2848645
SC,2018-04,85.57521118,CN,0.0,2754283
SC,2018-05,80.66046863,CN,0.0,2881294
SC,2018-06,83.31327754,CN,0.0,2719846
SC,2018-07,84.53547252,CN,0.0,3151200
SC,2018-08,87.43323724,CN,0.0,3168621
SC,2018-09,82.37259021,CN,0.0,2948113
SC,2018-10,85.2903902,CN,0.0,3023730
SC,2018-11,82.05144459,CN,0.0,2778795
SC,2018-12,81.53148573,CN,0.0,2653053
QS,2017-05,77.16265137,CZ,0.0,72287
QS,2017-06,76.11891189,CZ,0.0,514918
QS,2017-07,90.47286941,CZ,0.0,629769
QS,2017-08,90.75063485,CZ,0.0,644794
QS,2017-09,81.70147952,CZ,0.0,551170
QS,2017-10,82.01046751,CZ,0.0,210347
QS,2017-11,79.05461669,CZ,0.0,92751
QS,2017-12,78.09370981,CZ,0.0,80008
QS,2018-01,80.39835548,CZ,0.0,60533
QS,2018-02,80.4056798,CZ,0.0,61231
UL,2017-05,83.87332098,LK,0.0,222778
UL,2017-06,79.062731,LK,0.0,551181
UL,2017-07,82.90032673,LK,0.0,618363
UL,2017-08,84.97137096,LK,0.0,648938
UL,2017-09,78.9956711,LK,0.0,612312
UL,2017-10,78.35400418,LK,0.0,644318
UL,2017-11,80.27103466,LK,0.0,628039
UL,2017-12,85.88841936,LK,0.0,674037
UL,2018-01,85.65485125,LK,0.0,665110
UL,2018-02,82.91057706,LK,0.0,607153
UL,2018-03,83.09819666,LK,0.0,671046
UL,2018-04,84.00614458,LK,0.0,641073
UL,2018-05,80.69961235,LK,0.0,655960
UL,2018-06,79.28987566,LK,0.0,580493
UL,2018-07,83.49335994,LK,0.0,585634
UL,2018-08,85.42234132,LK,0.0,591157
UL,2018-09,81.1856748,LK,0.0,550487
UL,2018-10,80.69117328,LK,0.0,554932
UL,2018-11,80.11749433,LK,0.0,548124
UL,2018-12,84.7672775,LK,0.0,581377
SY,2017-05,80.52321135,US,0.0,142686
SY,2017-06,83.40815029,US,0.0,351291
SY,2017-07,85.6445344,US,0.0,369408
SY,2017-08,82.58699362,US,0.0,339394
SY,2017-09,73.69231122,US,0.0,296736
SY,2017-10,79.2294188,US,0.0,343677
SY,2017-11,76.00789569,US,0.0,378504
SY,2017-12,77.31906574,US,0.0,392472
SY,2018-01,74.04719744,US,0.0,365805
SY,2018-02,78.00392254,US,0.0,382917
SY,2018-03,77.92278978,US,0.0,450549
SY,2018-04,78.31929894,US,0.0,360372
SY,2018-05,79.48626169,US,0.0,311446
SY,2018-06,75.23419885,US,0.0,363531
SY,2018-07,86.57114242,US,0.0,359040
LX,2017-05,79.38866483,CH,0.0,812912
LX,2017-06,82.78894472,CH,0.0,1947052
LX,2017-07,87.02629544,CH,0.0,2083468
LX,2017-08,86.80420397,CH,0.0,2090711
LX,2017-09,82.14503352,CH,0.0,1991292
LX,2017-10,82.88032454,CH,0.0,2039113
LX,2017-11,77.23304231,CH,0.0,1767867
LX,2017-12,79.48774081,CH,0.0,1833177
LX,2018-01,75.13775623,CH,0.0,1841339
LX,2018-02,77.21822542,CH,0.0,1676012
LX,2018-03,82.32704403,CH,0.0,1919260
LX,2018-04,84.39081355,CH,0.0,2072696
LX,2018-05,81.27355683,CH,0.0,2133482
LX,2018-06,84.70019342,CH,0.0,2081086
LX,2018-07,87.75289017,CH,0.0,2232083
LX,2018-08,87.79477948,CH,0.0,2230918
LX,2018-09,84.90895002,CH,0.0,2111589
LX,2018-10,83.11499272,CH,0.0,2155886
LX,2018-11,78.90114379,CH,0.0,1894729
LX,2018-12,80.6206089,CH,0.0,1954788
TP,2018-10,80.78982692,PT,0.0,1774183
TP,2018-11,74.34647294,PT,0.0,1596664
TP,2018-12,74.01071385,PT,0.0,1686873
TJ,2017-05,58.33508228,PR,0.0,2784
TJ,2017-06,59.49623101,PR,0.0,5851
TJ,2017-07,63.98382484,PR,0.0,7788
TJ,2017-08,62.42799337,PR,0.0,6754
TJ,2017-09,55.6665959,PR,0.0,5026
TK,2017-05,77.63573181,TR,0.0,2807324
TK,2017-06,76.43028272,TR,0.0,7368823
TK,2017-07,83.8791843,TR,0.0,8518370
TK,2017-08,84.37045175,TR,0.0,8658611
TK,2017-09,81.47826365,TR,0.0,8161575
TK,2017-10,81.01253445,TR,0.0,7564523
TK,2017-11,79.47868439,TR,0.0,6645015
TK,2017-12,79.73786767,TR,0.0,6916509
TK,2018-01,79.72699764,TR,0.0,7061375
TK,2018-02,79.6948465,TR,0.0,6399051
TK,2018-03,81.99087765,TR,0.0,7230069
TK,2018-04,83.12082174,TR,0.0,7466682
TK,2018-05,78.64066362,TR,0.0,7608929
TK,2018-06,78.95496481,TR,0.0,7826627
TK,2018-07,85.32679352,TR,0.0,8487938
TK,2018-08,85.58358119,TR,0.0,8377230
TK,2018-09,83.44364421,TR,0.0,7926210
TK,2018-10,83.44092256,TR,0.0,7845715
TK,2018-11,81.44331377,TR,0.0,6939951
TK,2018-12,80.1795532,TR,0.0,7051982
HY,2017-05,76.58396211,UZ,0.0,112325
HY,2017-06,77.9387601,UZ,0.0,252084
HY,2017-07,84.99716426,UZ,0.0,275278
HY,2017-08,83.62374032,UZ,0.0,284642
HY,2017-09,81.68913767,UZ,0.0,265786
HY,2017-10,81.01519727,UZ,0.0,289109
HY,2017-11,79.67830511,UZ,0.0,267997
HY,2017-12,76.56515197,UZ,0.0,279838
HY,2018-01,78.39835707,UZ,0.0,278898
HY,2018-02,77.26462526,UZ,0.0,254007
HY,2018-03,76.1953694,UZ,0.0,305356
HY,2018-04,77.75709363,UZ,0.0,315380
HY,2018-05,75.83158701,UZ,0.0,334792
HY,2018-06,74.99972942,UZ,0.0,312996
HY,2018-07,83.00153155,UZ,0.0,328764
HY,2018-08,84.02741627,UZ,0.0,355940
HY,2018-09,82.98170393,UZ,0.0,342617
HY,2018-10,80.87818153,UZ,0.0,356753
HY,2018-11,73.07018883,UZ,0.0,367631
HY,2018-12,73.06823211,UZ,0.0,376017
Y4,2017-05,83.78893833,MX,0.0,625928
Y4,2017-06,89.0625,MX,0.0,1445878
Y4,2017-07,90.12850467,MX,0.0,1642904
Y4,2017-08,85.37185003,MX,0.0,1579922
Y4,2017-09,82.44274809,MX,0.0,1424302
Y4,2017-10,83.94557823,MX,0.0,1472560
Y4,2017-11,83.90367554,MX,0.0,1568114
Y4,2017-12,80.4006497,MX,0.0,1776564
Y4,2018-01,80.07747648,MX,0.0,1743406
Y4,2018-02,82.33355307,MX,0.0,1479232
Y4,2018-03,84.28653957,MX,0.0,1685732
Y4,2018-04,84.44180523,MX,0.0,1640900
Y4,2018-05,85.70581257,MX,0.0,1643986
Y4,2018-06,86.98224852,MX,0.0,1539536
Y4,2018-07,88.71657754,MX,0.0,1649946
Y4,2018-08,80.18211034,MX,0.0,1681140
Y4,2018-09,81.257414,MX,0.0,1625456
Y4,2018-10,85.37978298,MX,0.0,1713184
Y4,2018-11,88.26879271,MX,0.0,1718282
Y4,2018-12,85.80152672,MX,0.0,1902220
VY,2017-05,81.62313433,ES,0.0,1216990
VY,2017-06,85.43366576,ES,0.0,3402197
VY,2017-07,90.05420054,ES,0.0,3748599
VY,2017-08,90.65622468,ES,0.0,3771772
VY,2017-09,87.52906977,ES,0.0,3454428
VY,2017-10,84.75510866,ES,0.0,3184893
VY,2017-11,80.88723051,ES,0.0,2518006
VY,2017-12,79.20589439,ES,0.0,2536120
VY,2018-01,79.36138416,ES,0.0,2392714
VY,2018-02,83.18205604,ES,0.0,2279294
VY,2018-03,85.06985841,ES,0.0,2838442
VY,2018-04,83.0719785,ES,0.0,3319824
VY,2018-05,85.88403965,ES,0.0,3536170
VY,2018-06,87.19758795,ES,0.0,3739696
VY,2018-07,90.52735558,ES,0.0,3994194
VY,2018-08,90.74391458,ES,0.0,4064660
VY,2018-09,87.03886795,ES,0.0,3818738
VY,2018-10,84.15991626,ES,0.0,3558626
VY,2018-11,81.64396176,ES,0.0,2750012
VY,2018-12,80.23289515,ES,0.0,2798808
WS,2017-05,80.56551175,CA,0.0,989157
WS,2017-06,82.85024155,CA,0.0,2365606
WS,2017-07,85.61202577,CA,0.0,2561128
WS,2017-08,90.58697208,CA,0.0,2574276
WS,2017-09,80.34565916,CA,0.0,2359055
WS,2017-10,81.73477898,CA,0.0,2353011
WS,2017-11,82.40925409,CA,0.0,2311589
WS,2017-12,83.6238199,CA,0.0,2401601
WS,2018-01,82.62618873,CA,0.0,2397541
WS,2018-02,86.37096774,CA,0.0,2131858
WS,2018-03,85.57726465,CA,0.0,2434638
WS,2018-04,85.95548734,CA,0.0,2227051
WS,2018-05,82.16175359,CA,0.0,2456712
WS,2018-06,83.56420816,CA,0.0,2469273
WS,2018-07,85.21567336,CA,0.0,2678202
WS,2018-08,89.00455433,CA,0.0,2707507
WS,2018-09,79.1621524,CA,0.0,2502159
WS,2018-10,80.89930822,CA,0.0,2388607
WS,2018-11,80.98859316,CA,0.0,2236225
WS,2018-12,82.75981926,CA,0.0,2369947
W6,2017-05,91.25688322,HU,0.0,1086168
W6,2017-06,92.26070538,HU,0.0,2634436
W6,2017-07,94.33683536,HU,0.0,2949022
W6,2017-08,95.60121294,HU,0.0,2985523
W6,2017-09,93.05918707,HU,0.0,2870838
W6,2017-10,92.32079284,HU,0.0,2834192
W6,2017-11,88.4631932,HU,0.0,2403566
W6,2017-12,87.86396012,HU,0.0,2513222
W6,2018-01,88.77674319,HU,0.0,2604846
W6,2018-02,91.46044954,HU,0.0,2281004
W6,2018-03,91.90646646,HU,0.0,2480280
W6,2018-04,91.0601102,HU,0.0,2950526
W6,2018-05,91.76681723,HU,0.0,3004252
W6,2018-06,93.19493826,HU,0.0,3169596
W6,2018-07,95.21605465,HU,0.0,3564572
W6,2018-08,95.72749059,HU,0.0,3553806
W6,2018-09,94.15831571,HU,0.0,3305012
W6,2018-10,93.98927807,HU,0.0,3158460
W6,2018-11,91.16230975,HU,0.0,2396836
W6,2018-12,89.24923077,HU,0.0,2715690
XP,2018-11,1.333333333,US,0.0,510
SU,2019-01,73.2,RU,0.0,4712315
SU,2019-02,75.30587644,RU,0.0,4276100
SU,2019-03,78.81684865,RU,0.0,4699737
SU,2019-04,80.0133032,RU,0.0,4647119
SU,2019-05,74.22840635,RU,0.0,4889889
SU,2019-06,81.70633762,RU,0.0,5080480
SU,2019-07,87.56210608,RU,0.0,5313420
SU,2019-08,87.82387986,RU,0.0,5315454
SU,2019-09,81.84403975,RU,0.0,5020769
SU,2019-10,79.91635688,RU,0.0,4793502
SU,2019-11,74.88331389,RU,0.0,4456874
SU,2019-12,73.52929967,RU,0.0,4561630
AR,2019-01,77.79802012,AR,0.0,1523714
AR,2019-02,78.50274635,AR,0.0,1362250
AR,2019-03,79.88136079,AR,0.0,1494608
AR,2019-04,81.9430601,AR,0.0,1339249
AR,2019-05,81.85955504,AR,0.0,1353419
AR,2019-06,82.48792349,AR,0.0,1320997
AR,2019-07,84.98492366,AR,0.0,1483041
AR,2019-08,83.5028639,AR,0.0,1470825
AR,2019-09,85.61858595,AR,0.0,1389157
AR,2019-10,81.21480229,AR,0.0,1406308
AR,2019-11,82.54265485,AR,0.0,1334439
AR,2019-12,81.83515586,AR,0.0,1394936
HD,2019-01,66.5,JP,0.0,360731
HD,2019-02,73.2,JP,0.0,332208
HD,2019-03,82.6,JP,0.0,368353
HD,2019-04,69.5,JP,0.0,360146
HD,2019-05,76.7,JP,0.0,382580
HD,2019-06,77.7,JP,0.0,358311
HD,2019-07,73.2,JP,0.0,387334
HD,2019-08,83.4,JP,0.0,341292
HD,2019-09,83.8,JP,0.0,367912
HD,2019-10,74.0,JP,0.0,371696
HD,2019-11,67.5,JP,0.0,378174
HD,2019-12,59.8,JP,0.0,385263
AF,2019-09,87.36913664,FR,0.0,5436671
AF,2019-10,86.29823854,FR,0.0,5446199
AF,2019-11,86.02585962,FR,0.0,5062482
AF,2019-12,84.77794177,FR,0.0,5110014
AA,2019-01,81.20351003,US,0.0,21782289
AA,2019-02,81.33694754,US,0.0,20054974
AA,2019-03,86.50633745,US,0.0,22628320
AA,2019-04,85.59412588,US,0.0,21938970
AA,2019-05,86.6405057,US,0.0,23410954
AA,2019-06,89.96926841,US,0.0,23333764
AA,2019-07,89.2767603,US,0.0,24068515
AA,2019-08,86.88754324,US,0.0,24046993
AA,2019-09,83.23069169,US,0.0,21945811
AA,2019-10,85.06789972,US,0.0,22904961
AA,2019-11,82.77123767,US,0.0,21693204
AA,2019-12,86.21275562,US,0.0,22716243
J2,2019-01,67.65836794,AZ,0.0,168564
J2,2019-02,76.3911003,AZ,0.0,112564
J2,2019-03,67.26793112,AZ,0.0,178953
S4,2019-01,69.67910891,PT,0.0,72028
S4,2019-02,72.20272067,PT,0.0,61408
S4,2019-03,85.35231803,PT,0.0,72894
S4,2019-04,83.44167187,PT,0.0,92344
S4,2019-05,82.2258171,PT,0.0,102084
S4,2019-06,78.07091578,PT,0.0,124335
S4,2019-07,80.9891581,PT,0.0,113520
S4,2019-08,87.31081997,PT,0.0,112551
S4,2019-09,79.99557369,PT,0.0,122856
S4,2019-10,80.20454317,PT,0.0,95850
