country_iso,total_cases,total_deaths,stringency_index,reproduction_rate,population,population_density,date
PAN,340915.0,5845.0,74.07,0.86,4408582.0,55.133,2021-02
PAN,355051.0,6114.0,68.52,0.92,4408582.0,55.133,2021-03
PAN,364576.0,6232.0,65.74,1.03,4408582.0,55.133,2021-04
PAN,378097.0,6371.0,61.11,1.13,4408582.0,55.133,2021-05
PAN,403778.0,6545.0,61.11,1.08,4408582.0,55.133,2021-06
PAN,435655.0,6823.0,70.37,0.95,4408582.0,55.133,2021-07
PAN,457487.0,7061.0,74.54,0.85,4408582.0,55.133,2021-08
PAN,467113.0,7228.0,74.54,0.87,4408582.0,55.133,2021-09
PAN,472664.0,7315.0,55.56,0.98,4408582.0,55.133,2021-10
PAN,477742.0,7365.0,56.48,1.21,4408582.0,55.133,2021-11
PAN,495920.0,7428.0,42.34,1.71,4408582.0,55.133,2021-12
PNG,459.0,5.0,47.22,0.81,10142625.0,18.22,2020-08
PNG,534.0,7.0,45.37,0.66,10142625.0,18.22,2020-09
PNG,589.0,7.0,47.22,0.62,10142625.0,18.22,2020-10
PNG,656.0,7.0,47.22,0.68,10142625.0,18.22,2020-11
PNG,780.0,9.0,47.22,0.45,10142625.0,18.22,2020-12
PNG,851.0,9.0,61.11,0.57,10142625.0,18.22,2021-01
PNG,1275.0,12.0,60.19,1.18,10142625.0,18.22,2021-02
PNG,5991.0,60.0,62.04,1.24,10142625.0,18.22,2021-03
PNG,10997.0,107.0,50.0,1.02,10142625.0,18.22,2021-04
PNG,15910.0,162.0,55.56,0.82,10142625.0,18.22,2021-05
PNG,17098.0,173.0,55.56,0.52,10142625.0,18.22,2021-06
PNG,17717.0,192.0,49.07,0.61,10142625.0,18.22,2021-07
PNG,17838.0,192.0,49.07,0.56,10142625.0,18.22,2021-08
PNG,20221.0,229.0,50.93,1.09,10142625.0,18.22,2021-09
PNG,29715.0,370.0,65.68,0.99,10142625.0,18.22,2021-10
PNG,35179.0,546.0,69.17,0.78,10142625.0,18.22,2021-11
PNG,36158.0,590.0,55.26,0.9,10142625.0,18.22,2021-12
PRY,266.0,10.0,94.44,1.36,6780745.0,17.144,2020-04
PRY,986.0,11.0,81.48,1.21,6780745.0,17.144,2020-05
PRY,2221.0,17.0,81.48,1.35,6780745.0,17.144,2020-06
PRY,5338.0,49.0,78.7,1.29,6780745.0,17.144,2020-07
PRY,17662.0,326.0,81.48,1.21,6780745.0,17.144,2020-08
PRY,40758.0,857.0,81.48,1.04,6780745.0,17.144,2020-09
PRY,63185.0,1404.0,64.81,0.99,6780745.0,17.144,2020-10
PRY,82424.0,1756.0,63.89,1.05,6780745.0,17.144,2020-11
PRY,107932.0,2262.0,52.78,1.01,6780745.0,17.144,2020-12
PRY,133227.0,2719.0,55.56,1.03,6780745.0,17.144,2021-01
PRY,159474.0,3181.0,50.0,1.11,6780745.0,17.144,2021-02
PRY,214667.0,4206.0,64.81,1.06,6780745.0,17.144,2021-03
PRY,279077.0,6385.0,52.78,1.03,6780745.0,17.144,2021-04
PRY,355384.0,9186.0,49.07,0.99,6780745.0,17.144,2021-05
PRY,423282.0,12895.0,49.07,0.84,6780745.0,17.144,2021-06
PRY,452388.0,14981.0,49.07,0.71,6780745.0,17.144,2021-07
PRY,458528.0,15767.0,45.37,0.7,6780745.0,17.144,2021-08
PRY,459967.0,16198.0,45.37,0.82,6780745.0,17.144,2021-09
PRY,461006.0,16246.0,35.19,0.99,6780745.0,17.144,2021-10
PRY,463058.0,16472.0,46.3,1.13,6780745.0,17.144,2021-11
PRY,466101.0,16624.0,40.74,1.19,6780745.0,17.144,2021-12
PER,1065.0,138.0,94.44,1.97,34049588.0,25.129,2020-03
PER,36976.0,4782.0,94.44,1.47,34049588.0,25.129,2020-04
PER,164476.0,20710.0,89.81,1.13,34049588.0,25.129,2020-05
PER,285213.0,37898.0,89.81,0.99,34049588.0,25.129,2020-06
PER,407492.0,55982.0,81.48,1.2,34049588.0,25.129,2020-07
PER,647166.0,73612.0,85.19,0.99,34049588.0,25.129,2020-08
PER,811768.0,82135.0,85.19,0.89,34049588.0,25.129,2020-09
PER,900180.0,86494.0,74.07,0.96,34049588.0,25.129,2020-10
PER,962530.0,89449.0,73.15,1.01,34049588.0,25.129,2020-11
PER,1015137.0,93070.0,59.26,1.22,34049588.0,25.129,2020-12
PER,1138239.0,103810.0,77.78,1.28,34049588.0,25.129,2021-01
PER,1323863.0,122502.0,86.11,1.06,34049588.0,25.129,2021-02
PER,1548807.0,143416.0,83.33,1.08,34049588.0,25.129,2021-03
PER,1799445.0,166701.0,75.93,0.98,34049588.0,25.129,2021-04
PER,1955469.0,183783.0,75.93,0.95,34049588.0,25.129,2021-05
PER,2052065.0,192331.0,75.93,0.94,34049588.0,25.129,2021-06
PER,2111393.0,196353.0,71.3,0.93,34049588.0,25.129,2021-07
PER,2149591.0,198263.0,67.59,0.94,34049588.0,25.129,2021-08
PER,2175305.0,199367.0,66.67,1.0,34049588.0,25.129,2021-09
PER,2201796.0,200246.0,61.11,1.07,34049588.0,25.129,2021-10
PER,2236351.0,201176.0,63.21,1.14,34049588.0,25.129,2021-11
PER,2296831.0,202690.0,69.64,1.5,34049588.0,25.129,2021-12
PHL,2084.0,88.0,100.0,2.41,115559008.0,351.873,2020-03
PHL,8488.0,568.0,100.0,1.19,115559008.0,351.873,2020-04
PHL,18086.0,957.0,77.78,1.63,115559008.0,351.873,2020-05
PHL,37514.0,1266.0,79.63,1.31,115559008.0,351.873,2020-06
PHL,93354.0,2023.0,76.85,1.67,115559008.0,351.873,2020-07
PHL,220819.0,3558.0,68.98,0.89,115559008.0,351.873,2020-08
PHL,311694.0,5504.0,67.13,0.91,115559008.0,351.873,2020-09
PHL,380729.0,7221.0,68.98,0.96,115559008.0,351.873,2020-10
PHL,431630.0,8392.0,68.98,1.01,115559008.0,351.873,2020-11
PHL,474064.0,9244.0,66.2,0.97,115559008.0,351.873,2020-12
PHL,525618.0,10749.0,74.54,1.03,115559008.0,351.873,2021-01
PHL,576352.0,12318.0,73.61,1.13,115559008.0,351.873,2021-02
PHL,747288.0,13297.0,81.02,1.23,115559008.0,351.873,2021-03
PHL,1037460.0,17234.0,72.69,0.9,115559008.0,351.873,2021-04
PHL,1230301.0,20966.0,74.54,1.1,115559008.0,351.873,2021-05
PHL,1412559.0,24662.0,71.76,0.96,115559008.0,351.873,2021-06
PHL,1588965.0,27889.0,71.38,1.2,115559008.0,351.873,2021-07
PHL,1989857.0,33448.0,78.5,1.13,115559008.0,351.873,2021-08
PHL,2549966.0,38294.0,72.58,0.83,115559008.0,351.873,2021-09
PHL,2787276.0,43172.0,78.39,0.66,115559008.0,351.873,2021-10
PHL,2832734.0,48545.0,62.24,0.53,115559008.0,351.873,2021-11
PHL,2843979.0,51504.0,65.73,4.22,115559008.0,351.873,2021-12
POL,2311.0,33.0,81.48,1.72,39857144.0,124.027,2020-03
POL,12877.0,644.0,83.33,0.91,39857144.0,124.027,2020-04
POL,23786.0,1064.0,64.81,0.93,39857144.0,124.027,2020-05
POL,34393.0,1463.0,50.93,0.93,39857144.0,124.027,2020-06
POL,45688.0,1716.0,39.81,1.28,39857144.0,124.027,2020-07
POL,67372.0,2039.0,39.81,0.92,39857144.0,124.027,2020-08
POL,91514.0,2513.0,23.15,1.47,39857144.0,124.027,2020-09
POL,362731.0,5631.0,71.3,1.42,39857144.0,124.027,2020-10
POL,990811.0,17150.0,75.0,0.72,39857144.0,124.027,2020-11
POL,1294878.0,28554.0,80.56,1.03,39857144.0,124.027,2020-12
POL,1513385.0,37180.0,71.3,0.92,39857144.0,124.027,2021-01
POL,1706986.0,43769.0,73.15,1.27,39857144.0,124.027,2021-02
